Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
157,SPY,117.75118026735186,2025-01-28,594.3449096679688,10.497722189894391,2025-01-29,591.6804809570312,10.450661246076725,292.79124201514026,0.004183639603698911,Short,Closed,123
158,SPY,141.38494207494978,2025-01-29,591.6804809570312,12.548206579048243,2025-01-31,591.6903076171875,12.54841498031479,-23.707279782376194,-0.000283394439273421,Long,Closed,124
159,SPY,1.0827240171991568,2025-02-12,593.2044067382812,0.09634149874258716,2025-03-05,573.2461547851562,0.0931001069329431,-21.798720336635984,-0.03393976731908572,Long,Closed,125
160,SPY,74.85556007479401,2025-03-05,573.2461547851562,6.436599296574739,2025-03-10,551.14453125,6.188434885331784,1641.8043741044642,0.03826098919140787,Short,Closed,126
161,SPY,55.30346617147072,2025-04-07,497.3821716308594,4.1260437154619805,2025-04-08,489.591796875,4.061418506445919,422.6472645518402,0.015365103730045584,Short,Closed,127
162,SPY,20.309573318680332,2025-04-07,497.3821716308593,1.515242952321207,2025-04-10,517.3019409179688,1.575927254545369,-407.6531850346133,-0.04035522993954147,Short,Closed,127
163,SPY,11.338043128964877,2025-04-07,497.3821716308594,0.8459010770293339,2025-04-15,530.151123046875,0.9016314446961948,-373.28331696746585,-0.06619272520819615,Short,Closed,127
164,SPY,11.097639552649573,2025-07-31,625.1531372070312,1.0406586272897573,2025-08-04,624.2531127929688,1.0391604053093797,-12.067965568449456,-0.0017394703582881978,Long,Closed,128
165,SPY,53.583595606738555,2025-11-20,647.1683349609375,5.201640952504979,2025-11-26,674.09521484375,5.418066808893756,1432.219334830449,0.04130098601309828,Long,Closed,129
166,SPY,75.37549672897666,2025-12-11,683.5072021484375,7.72795423196573,2025-12-15,675.1365356445312,7.633312760113049,-646.3044126766202,-0.012544802801819044,Long,Closed,130
167,SPY,118.40152496866867,2025-12-15,675.1365356445312,11.990579307356462,2025-12-17,665.8832397460938,11.826238655552265,1071.787527398415,0.013407870044371228,Short,Closed,131
168,SPY,2.3790086324153563,2026-01-13,690.1026000976562,0.24626400643269097,2026-01-15,688.5806884765625,0.2457209103000377,3.128655967622497,0.0019056718922975998,Short,Closed,132
169,SPY,13.44580862193122,2026-01-20,678.073444575847,1.3675868651070786,2026-01-22,685.3379516601562,1.3822384409053214,-100.42699729429782,-0.011015058698275224,Short,Closed,133
170,SPY,9.315932756681178,2026-01-20,678.0734445758469,0.9475329920639657,2026-01-23,685.5865478515625,0.9580317268005508,-71.89712962943236,-0.011381735026369206,Short,Closed,133
171,SPY,100.78447157314585,2026-01-20,678.0734445758468,10.250891069903929,2026-01-26,689.068115234375,10.417104880770006,-1128.7600683912035,-0.016517004141793825,Short,Closed,133
172,SPY,17.589436405003582,2026-02-13,678.1461181640625,1.7892312028120232,2026-02-24,683.7164916992188,1.803928162469335,-101.5728904140279,-0.008515352033967895,Short,Closed,134
173,SPY,52.65340320125324,2026-02-13,683.0638179052976,5.394845192453258,2026-03-02,682.7516479492188,5.392379670868547,5.649585701415439,0.0001570828865298637,Short,Closed,134
174,SPY,15.775292337401169,2026-02-13,683.0638179052975,1.616329711883614,2026-03-06,668.8256225585938,1.5826379577909224,221.41272628160127,0.020547731504320488,Short,Closed,134
175,SPY,137.23034462355488,2026-02-13,683.0638179052976,14.060562469653767,2026-03-11,672.7548217773438,13.848356405949467,1386.798172486394,0.01479455223231062,Short,Closed,134
176,SPY,52.314233859585514,2026-03-12,662.5390625,5.199033518510331,2026-03-16,665.493408203125,5.222216668312632,-164.97558220216766,-0.00475979568937568,Short,Closed,135
177,SPY,2.3313319890014808,2026-03-23,653.6959228515625,0.22859733240355373,2026-03-25,655.1322021484375,0.22909959898404553,-3.806140801332785,-0.002497496861389631,Short,Closed,136
178,SPY,32.586996214182804,2026-03-30,630.3460693359375,3.0811627462612803,2026-04-10,677.7140502929688,3.31269977867932,-1549.9740786452035,-0.0754572643327244,Short,Closed,137
179,SPY,104.81223707791789,2026-03-30,630.3460693359374,9.91019724905579,2026-04-13,684.3369750976562,10.75903339126811,-5679.576845389119,-0.08596564784717452,Short,Closed,137
180,SPY,13.540601156614855,2026-04-13,684.3369750976562,1.3899501054782455,2026-04-14,692.675537109375,1.4068864768413027,110.11230583806388,0.0118830494782592,Long,Closed,138
181,SPY,23.070793443000994,2026-04-20,706.8988037109375,2.446307442827931,2026-04-22,709.3825073242188,2.4549025947832783,52.39980299803577,0.003212993719472659,Long,Closed,139
182,SPY,109.21347537322403,2026-04-20,706.8988037109374,11.580431263566897,2026-04-24,712.10546875,11.66572696116994,545.3918257955494,0.00706439786285942,Long,Closed,139
183,SPY,16.4669183395772,2026-04-27,713.332275390625,1.7619576491763325,2026-04-28,709.8612060546875,1.7533839768804487,-60.673156931949435,-0.005165262368279325,Long,Closed,140
184,SPY,123.8878621960649,2026-04-28,709.8612060546875,13.191478091105333,2026-04-30,716.8132934570312,13.320669978016818,-887.7913941456852,-0.010095055929452283,Short,Closed,141
185,SPY,3.6876938356916753,2026-05-01,718.7982177734375,0.39760616351839007,2026-05-05,721.9102172851562,0.3993275787307963,10.679167673791634,0.004028798590278027,Long,Closed,142
186,SPY,177.2195692020777,2026-05-01,720.0265681923574,19.140419734364997,2026-05-08,735.724609375,19.557719748720658,2743.3019562213103,0.021498760170571996,Long,Closed,142
187,SPY,169.4081081834915,2026-05-11,737.4002685546875,18.738237670477226,2026-05-13,740.4025268554688,18.814528705329256,471.05413263773255,0.003770798574456354,Long,Closed,143
188,SPY,129.53713203340064,2026-05-29,754.5361328125,14.661066999015649,2026-06-03,752.3018798828125,14.617654191503307,-318.69743793946253,-0.0032606505170550684,Long,Closed,144
189,SPY,134.3536045223593,2026-06-04,755.1445922851562,15.218459686361719,2026-06-09,735.1560668945312,14.815630121064144,2655.496345509741,0.026173769227343442,Short,Closed,145
190,SPY,138.01963111054332,2026-06-11,735.8642578125,15.234557011607247,2026-06-15,752.890380859375,15.587047894933109,-2380.7608270789524,-0.023441057313957778,Short,Closed,146
191,SPY,28.919688887398607,2026-06-25,734.2999877929688,3.1853590795489874,2026-06-26,728.989990234375,3.1623245579408805,-159.91116102486882,-0.007530288910827151,Long,Closed,147
192,SPY,41.27587961177203,2026-06-25,734.2999877929688,4.546331684260236,2026-06-29,741.0,4.58781401884846,267.41475155171776,0.008822984225200581,Long,Closed,147
193,SPY,19.120986918389164,2026-06-25,734.2999877929686,2.106081069114401,2026-07-01,745.760009765625,2.138950108647944,214.88189904585184,0.01530438943189937,Long,Closed,147
194,SPY,20.185715845657654,2026-07-01,745.760009765625,2.2580549469275675,2026-07-06,751.280029296875,2.2747687787856115,-115.95836944600576,-0.007702981471096508,Short,Closed,148
195,SPY,102.8471063682656,2026-07-28,733.7399764317814,11.319455010409218,2026-07-30,741.6900024414062,11.442100586005571,794.8756150459521,0.010533311201577222,Long,Closed,149
196,SPY,31.89393842705681,2026-07-30,741.6900024414062,3.548312290474472,2026-08-03,757.6699829101562,3.624761967444856,-516.8375873938012,-0.021848594983364212,Short,Closed,150
197,SPY,97.6606593396765,2026-08-06,768.5599975585938,11.258711415550863,2026-08-07,773.260009765625,11.327562359207343,436.4200172684443,0.005814431170146809,Long,Closed,151
198,SPY,46.32480164863733,2026-08-07,773.260009765625,5.373167486282393,2026-08-13,777.8800048828125,5.405270539895599,-224.79879544756633,-0.006275594312520705,Short,Closed,152
199,SPY,135.67640904531598,2026-09-04,770.1900024414062,15.674492072077971,2026-09-04,770.1900024414062,0.0,-15.674492072077971,-0.00015,Long,Open,153
200,WFC,352.83219664427736,2026-02-24,83.60923767089844,4.425004648076484,2026-02-25,85.77435302734375,4.539593009156912,-772.887004860089,-0.02619953196645987,Short,Closed,154
201,WFC,835.3300038103946,2026-02-24,82.71790385778489,10.364512041706696,2026-03-06,79.50637817382812,9.962109477434177,2662.357140297651,0.0385308608294971,Short,Closed,154
